datetime,temp.a,light.a,temp.b,light.b,temp.c,light.c
7/1/23 1:45,65.338,0,65.167,0,64.825,0
7/1/23 2:00,65.167,0,64.996,0,64.825,0
7/1/23 2:15,64.996,0,64.996,0,64.481,0
7/1/23 2:30,64.996,0,64.996,0,64.652,0
7/1/23 2:45,64.996,0,64.996,0,65.167,0
7/1/23 3:00,66.537,0,66.366,0,66.022,0
7/1/23 3:15,66.879,0,66.708,0,66.022,0
7/1/23 3:30,66.708,0,66.537,0,65.68,0
7/1/23 3:45,66.708,0,66.708,0,65.338,0
7/1/23 4:00,66.708,0,66.708,0,66.537,0
7/1/23 4:15,65.851,0,65.68,0,67.05,0
7/1/23 4:30,66.193,0,66.193,0,65.509,0
7/1/23 4:45,66.537,0,66.537,0,66.193,0
7/1/23 5:00,66.708,0,66.708,0,66.022,0
7/1/23 5:15,66.537,0,66.366,0,66.022,0
7/1/23 5:30,66.879,0,66.708,0,64.652,0
7/1/23 5:45,67.05,0,66.879,0,66.879,0
7/1/23 6:00,67.05,3,66.879,0,67.564,0
7/1/23 6:15,67.221,5,67.221,1,67.564,0
7/1/23 6:30,67.564,8,67.392,2,67.392,1
7/1/23 6:45,67.221,9,67.05,3,67.392,2
7/1/23 7:00,67.392,12,67.392,3,64.652,1
7/1/23 7:15,66.193,13,66.022,4,64.31,2
7/1/23 7:30,64.825,12,64.825,4,64.31,2
7/1/23 7:45,65.851,19,65.509,6,65.338,2
7/1/23 8:00,65.509,21,65.338,7,64.652,2
7/1/23 8:15,65.509,23,65.338,8,64.652,3
7/1/23 8:30,65.68,39,65.509,12,65.167,4
7/1/23 8:45,66.193,44,66.022,13,65.851,3
7/1/23 9:00,66.193,47,66.022,14,64.825,4
7/1/23 9:15,65.167,50,64.996,14,64.481,4
7/1/23 9:30,66.193,73,66.022,21,65.509,7
7/1/23 9:45,66.537,79,66.366,22,65.509,5
7/1/23 10:00,65.851,57,65.851,17,64.825,8
7/1/23 10:15,65.851,89,65.851,25,65.509,9
7/1/23 10:30,66.022,93,65.851,27,65.68,10
7/1/23 10:45,66.537,114,66.366,32,66.537,12
7/1/23 11:00,67.05,100,67.05,32,67.05,11
7/1/23 11:15,67.735,96,67.564,31,67.392,10
7/1/23 11:30,68.077,92,67.906,32,67.221,10
7/1/23 11:45,68.592,106,68.592,38,67.05,9
7/1/23 12:00,67.735,110,67.735,40,67.05,9
7/1/23 12:15,68.077,100,67.906,34,67.392,9
7/1/23 12:30,67.735,57,67.735,26,66.193,9
7/1/23 12:45,66.708,74,66.708,30,66.366,9
7/1/23 13:00,66.537,71,66.537,30,65.851,6
7/1/23 13:15,66.537,59,66.366,25,65.509,4
7/1/23 13:30,66.193,43,66.022,19,65.68,5
7/1/23 13:45,65.851,41,65.851,19,66.022,6
7/1/23 14:00,65.851,48,65.851,24,68.077,17
7/1/23 14:15,66.366,57,66.193,28,67.735,12
7/1/23 14:30,68.077,65,68.077,28,68.421,12
7/1/23 14:45,68.934,66,68.763,31,68.077,11
7/1/23 15:00,68.077,46,68.077,23,67.735,7
7/1/23 15:15,68.421,51,68.248,24,68.763,16
7/1/23 15:30,68.077,42,68.077,20,69.107,20
7/1/23 15:45,68.077,36,68.077,18,68.077,11
7/1/23 16:00,68.248,32,68.248,16,68.592,15
7/1/23 16:15,68.248,47,68.248,24,69.622,18
7/1/23 16:30,68.421,41,68.248,20,69.622,18
7/1/23 16:45,68.763,29,68.592,13,69.622,15
7/1/23 17:00,68.763,29,68.592,15,69.793,14
7/1/23 17:15,68.934,25,68.934,12,70.137,12
7/1/23 17:30,69.449,23,69.278,11,70.137,9
7/1/23 17:45,69.622,17,69.449,8,69.964,8
7/1/23 18:00,69.449,12,69.278,5,69.964,6
7/1/23 18:15,69.622,11,69.622,5,69.964,6
7/1/23 18:30,69.622,9,69.622,5,69.278,4
7/1/23 18:45,69.793,8,69.622,3,65.167,1
7/1/23 19:00,66.022,4,65.851,2,65.338,0
7/1/23 19:15,69.622,5,69.622,2,64.825,0
7/1/23 19:30,66.879,2,66.708,1,64.825,0
7/1/23 19:45,66.537,1,66.193,0,64.481,0
7/1/23 20:00,67.221,0,66.879,0,66.022,0
7/1/23 20:15,67.735,0,67.564,0,64.652,0
7/1/23 20:30,66.022,0,65.68,0,64.652,0
7/1/23 20:45,65.509,0,65.338,0,65.509,0
7/1/23 21:00,66.708,0,66.537,0,65.338,0
7/1/23 21:15,65.509,0,65.338,0,65.167,0
7/1/23 21:30,65.851,0,65.68,0,66.537,0
7/1/23 21:45,67.05,0,66.537,0,66.708,0
